client,id,name,type,type_id,status,primary_email,primary_contact_name,all_emails,website,additional_notes,address_raw,address_line1,address_city,address_region,address_country,address_postal,documents_count,non_responsive_since,last_message_sent,external_codes,automations_enabled,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",69fded1b62446148bd848f94,"Mr. Handy Man / Melcar Enterprises (fka Stagg Enterprises, LLC)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-15,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848f97,"Melcher Investment Company, LP",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,800 West 47th Street,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-13,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848f9a,"510 Counseling Group / Melissa Winston, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1406 Southwest Eagles Parkway,Grain Valley,Missouri,United States,64029,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848f9d,"Salom Asian Market / Men Sui and Naa Aung, Wife and Husband",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2611 North 82nd Terrace,Kansas City,Kansas,United States,66109,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fa0,The Shul of Leawood / Merkos Linyonci Chinuch of Kansas dba Chabad of Leawood,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5051 West 134th Street,Leawood,Kansas,United States,66209,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fa3,"Metro Spine & Rehab PA (Dr. Galate) / Precision Spine & Orthopedic Specialists, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,10777 Nall Avenue,Overland Park,Kansas,United States,66211,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fa6,MicroProtein Technologies Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,10405 West 84th Terrace,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-24,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fa9,Midland Exteriors LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8226 South Port Drive,Manhattan,Kansas,United States,66502,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-24,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fac,"Midland Steel Erection, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Wathena,Kansas,United States,66090,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-17,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848faf,"Midwest Administrative Services, LLC (fka Fail-Safe Product Protection, Inc.)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8341 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac,2026-07-02,2026-09-15,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fb2,Midwest Dance Center / Priscilla Lea Young,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1430 Southwest Eagles Parkway,Grain Valley,Missouri,United States,64029,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-23,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fb8,MIdwest Model Railroad LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,400 Fort Washington Avenue,New York,New York,United States,10033,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-17,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fbb,"Midwest Vacuums / Cast, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1628 Hanover Lane,Raymore,Missouri,United States,64083,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-24,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fbe,"Mills Record Company / Mills Records, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,4045 Broadway Boulevard,Kansas City,Missouri,United States,64111,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fc1,"Ingersol Rand / Milton Roy, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,201 Ivyland Road,Ivyland,Pennsylvania,United States,18974,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fc4,"Mindful Child Wellness + Aeriel Yoga, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-13,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fc7,Miner Ltd,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fca,"Wingstop / Missouri Wings XIV, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,18803 Meisner Drive,San Antonio,Texas,United States,78258,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-01,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fcd,Mitchell Capital Management Company,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11460 Tomahawk Creek Parkway,Leawood,Kansas,United States,66211,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fd0,"Pride Cleaners / MJV-A, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,121 Route 291,Lee's Summit,Missouri,United States,64063,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-26,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fd3,"Dal Tile / Mohawk Carpet Distribution, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,7834 C F Hawn Freeway,Dallas,Texas,United States,75217,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fd6,Moncayo Legal LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,12755 South Mur-Len Road,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-13,2026-09-24
"Block Real Estate Services, LLC",69fded1b62446148bd848fd9,Moncom LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,17 Smallwood Court,Evesham,New Jersey,United States,08053,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fdc,Monte Cook Games LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8920 West 126th Street,Overland Park,Kansas,United States,66213,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fdf,"Munch's Supply O'Connor LLC / O'Connor Company, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-20,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fe2,"National Vision, Inc",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Town and Country,Missouri,United States,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fe5,Nationwide Life and Benefits Insurance Company / Nationwide (fka Allstate Insurance and National General Management Corp.),69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3100 Sanders Road,Northbrook,Illinois,United States,60062,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fe8,"Prosperity Partners / NDH Advisors, LLC (fka Mariner Group, LLC & Stratus Group, LLC)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11300 Tomahawk Creek Parkway,Leawood,Kansas,United States,66211,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-12,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848feb,Neenan Company,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5701 Blue Parkway,Kansas City,Missouri,United States,64130,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848fee,"Creche Innovations / Neonatal Product Group, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8045 Bond Street,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848ff1,Nestle Purina PetCare Co.,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,607 Schmidt Road,Davenport,Iowa,United States,52802,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-18,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848ff4,Netsmart Technologies Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-14,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848ff7,New Century Dodge Chrysler Wholesale Parts,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,807 Baptiste Drive,Paola,Kansas,United States,66071,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-19,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848ffa,New China Super Buffet,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd848ffd,"New Cingular Wireless PCS, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,AT&T Way,Bedminster,New Jersey,United States,07921,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-19,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849000,New Lawn LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,19602 West 198th Terrace,Spring Hill,Kansas,United States,66083,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-21,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849003,New Nail & Spa,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849006,New York Air Brake Co,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,748 Starbuck Avenue,Watertown,New York,United States,13601,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849009,Nextaff Group LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,11101 Switzer Road,Overland Park,Kansas,United States,66210,,,,,,2026-05-08,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84900c,"Nexus Medical, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11313 Strang Line Road,Lenexa,Kansas,United States,66215,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84900f,Nifty Promotions LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-12,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849012,"Pirtek / Norris Ventures, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,10176 South Highland Lane,Olathe,Kansas,United States,66061,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849015,O' Reilly Automotive,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,7712 Wornall Road,Kansas City,Missouri,United States,64114,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849018,Office Depot,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84901b,"Office Max, Inc #472",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,6600 North Military Trail,Boca Raton,Florida,United States,33496,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84901e,Old National Bank (fka First Midwest Bank ),69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8750 West Bryn Mawr Avenue,Chicago,Illinois,United States,60631,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849021,Olivia Wang,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,15209 West 132nd Place,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849024,Ollie's Bargain Outlet Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,6295 Allentown Boulevard,Harrisburg,Pennsylvania,United States,17112,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd849027,OMB Bank,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3110 South Delaware Avenue,Springfield,Missouri,United States,65804,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-18,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84902a,OneDigital Borrower LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",69fded1c62446148bd84902d,"Ocean Prime / OPKC, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849030,"Walgreens / Option Care Enterprises, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3000 Lakeside Drive,Bannockburn,Illinois,United States,60015,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-03,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849033,O'Reilly Automotive,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Springfield,Missouri,United States,65801,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849036,Orkin LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2710 Piedmont Road Northeast,Atlanta,Georgia,United States,30305,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849039,Orscheln Farm & Home LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5401 Virginia Way,Brentwood,Tennessee,United States,37027,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84903c,Orscheln Farm and Home LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1800 Overcenter Drive,Moberly,Missouri,United States,65270,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84903f,"OUTFRONT Media, LLC / Gannett Outdoor Co., Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2459 Summit Street,Kansas City,Missouri,United States,64108,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849042,"Oz Accommodations, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-10,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849045,Downtown Liquor / P & S Investment LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,13828 South Hallet Street,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849048,"P1 Group / P1 Service, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84904b,Belton Modern Dentistry / Pacific Dental Services,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2460 Paseo Verde Parkway,Henderson,Nevada,United States,89074,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84904e,Pack3000 LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,460 Northwest Parkway Drive,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-03,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849051,"Hydro Ponics / River Market Hydro / Palm Green, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,17501 East 40th Terrace South,Independence,Missouri,United States,64055,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849054,Papa Murphy's / Papa's Partners,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,15800 Boones Ferry Road,Lake Oswego,Oregon,United States,97035,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849057,"W + D North America, Inc. / Paper Converting Machine Corporation/BW Converting",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11300 West 80th Street,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84905a,Park Hill Alano Club,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,216 Northwest Business Park Lane,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-27,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84905d,Nitto Denko Automotive / Parkers America,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8485 Prospect Avenue,Kansas City,Missouri,United States,64132,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-18,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849060,Parris Communications,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,4622 Pennsylvania Avenue,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-16,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849063,"The Laundry Hut, LLC / Parvin Laundry, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,2601 North 8th Street,Kansas City,Kansas,United States,66101,,,,,,2026-05-08,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849066,Paycom Payroll LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-25,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849069,PCG Wealth Management LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5700 West 112th Street,Overland Park,Kansas,United States,66211,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-18,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84906c,Pennsylvania Tool Sales and Service Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,601 Northwest Business Park Lane,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-06-15,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84906f,Penske Truck Leasing Co LP,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Reading,Pennsylvania,United States,19603,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-13,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849072,People First Network of Kansas LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,Kansas,United States,66203,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849075,"Pine Ridge Management Office & BMS / PERG Buildings, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849078,"PERG Buildings, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,Kansas City,Missouri,United States,64112,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84907b,Petfolk Real Estate Holdings LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-18,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd84907e,"PetSense, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5401 Virginia Way,Brentwood,Tennessee,United States,37027,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849081,"ICON / PRA Health Sciences / Pharmaceutical Research Associates, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,4131 Parklake Avenue,Raleigh,North Carolina,United States,27612,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded1d62446148bd849084,Pharmacy Corp of America,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-08,2026-07-27,2026-09-24
"Block Real Estate Services, LLC",69fded1e62446148bd84908a,Phoenix Fastpitch LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,14450 Northwest 67th Circle,Kansas City,Missouri,United States,64152,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
