client,insured_id,insured_name,legal_name,primary_contact_email,primary_contact_name,compliance_status,verification_status,next_expiration,active,paused,country,city,state,sync_date,sync_timestamp
Canadian Pacific Kansas City,f7742017-1975-4da7-bfe9-88e968aea1e4,"TECHNOLOGY GROUP SOLUTIONS, LLC",,2200002176@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-11,true,false,US,Lenexa,KS,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f77a2adc-745b-428c-9a79-6898a7f38a8b,DARREN MAYES,,bhoe099010201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,PIERSON,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f789db60-ddd8-4e14-b5d7-01600e2370cd,GreenFirst Forest Products (QC) Inc,,xf70109310a03@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,TORONTO,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7a4deed-53b5-48d1-9747-a2661cf0cf29,RACK PETROLEUM LTD,,bhmk558000401@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BIGGAR,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7ce6cf0-2383-497d-b393-d9a6bc51b372,SECURE ENERGY DRILLING SERVICES INC,,1033351-xmont06400f01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Lethbridge,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7d0d058-0429-4c7a-b10c-7b882afc5a92,FAIRMONT HOT SPRINGS RESORT LTD,,1009983-xwind05271f01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Fairmont Hot Springs,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7e99edd-23fe-4a5c-99a2-5ffad4ee4953,THE MINISTER OF AGRICULTURE AND,,xtabe10488f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,LETHBRIDGE,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7effe74-0c1b-448d-b69a-f9ef99c5e4fa,576006 ALBERTA LTD,,ahmk289000202@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MORLEY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7f4df57-151b-4b79-a944-7851e0344e46,G3 CANADA LIMITED,,1001231-salde02878a01@internalemail.com,,COMPLIANT,COMPLETE,2027-04-01,true,false,CA,Winnipeg,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f7fd9537-a9fc-496b-b30c-47edccbdf10d,CITY OF PORTAGE,,3143001@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,PORTAGE,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f81fcdb6-847f-4687-9892-42741d4f48db,TOWN OF INDIAN HEAD,,1003713-bhmk277000203@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-12-31,true,false,CA,Indian Head,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8231bec-0691-4129-99d6-73938e10e5c8,101112222 SASKATCHEWAN LTD,,1045769-bhmk551000804@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Saskatoon,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f82d151a-29c9-42fb-80ae-d389dcb09bac,G.E. HOGAN ENTERPRISES INC,,xlari01797f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,LA SALLE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f82e2b00-bfc1-493a-a9a0-c9db84abfcce,CROWN CASTLE FIBER LLC,,1051376-4277601@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Boxborough,MA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f842caf6-363a-46d0-8c45-d2c8dc96070c,ARNOLD W BACHALO,,xminn00040f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,PORTAGE LA PRAIRIE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f84bf5b7-10ef-4ecb-b7ca-968d499db9b6,ELBOW LAKE MUNICIPAL POWER COMM.,,5040501@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,US,ELBOW LAKE,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f84c13df-0356-4fd0-b92f-491c71bdb423,SUNCOR ENERGY INC.,,1005562-bhmk349000501@internalemail.com,,NEW,COMPLETE,,false,false,CA,Calgary,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8595432-0821-4555-b715-a1446a82d9ed,WHITE-WOOD DISTRIBUTORS,,1049297-sarbo00211c01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-02-01,true,false,CA,Whitewood,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f86ec079-5536-4426-bac2-3baa03b18880,ACENTEK,,1047154-5075101@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,US,Houston,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8734448-4612-4c18-bc91-ae1918a11ab9,BASIN TRANSLOAD,,1044340-4115901@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Billings,MT,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f87fa40f-a94c-4532-9314-632225116fe6,IVEY FARMS LTD,,xbroa09682f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MOOSOMIN,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8914d5f-348a-40b9-a9eb-7107587e43d5,THE RESIDENCES OF ISLINGTON TERRACE INC,,mi40500864p1s@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,TORONTO,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8945067-8403-4dc8-a1a5-62fbadb61996,DATA GROUP LTD,,cw72581@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,CA,BRAMPTON,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f89a797f-28ed-4420-bf5f-82d7f2073266,STELLA JONES INC,,1009958-si20203586a01@internalemail.com,,NEW,COMPLETE,,false,false,CA,Delson,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f89fdd35-11ae-496b-bdfd-ac6444f3cde3,SIMMONS MACHINE TOOL,,407005703@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,MENANDS,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8a5577f-0ed4-4552-b3cd-cf8dd0e80949,CATHERINE J. WOODS,,1042263-xnel12050f104@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Nelson,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8aa77df-d987-4ae0-8dd5-f51ec82758d6,SIX STAR SNOW RIDERS,,xf60100257a02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,PARRY SOUND,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8b4358e-3375-4c74-ae06-a4d341c3adab,FREEDOM MOBILE INC,,1039785-wi-shep-00101@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-15,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8c24ce4-3f05-4def-ad8f-f5b5c53b10db,Viserion Grain LLC,,1046253-3354003@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-08-01,true,false,US,Boulder,CO,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8c7ad83-78ac-4492-9cf1-0f3971f7fb63,SIRIUS COMPUTER SOLUTIONS,,cw2228810@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,US,DALLAS,TX,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8c88604-268a-4817-96d6-ef19e0d99e61,HALLCON CORPORATION,,1047058-gbmk136002601@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8e563a8-86ac-4ef7-932e-d4702c407c67,Municipalite de Nantes,,macmqnantes@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,NANTES,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8f798fb-1b1a-4ea8-9523-642f3c49d854,BEST WESTERN HOLIDAY LODGE,,5710016633@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-17,true,false,US,Clear Lake,IA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8fa191d-55df-46d1-934a-91021e9ce4e9,DAKOTA VALLEY ELECTRIC COOPERATIVE,,1015506-5003601@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Milnor,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8fc27dc-921e-4acb-95d8-d833832adc56,OWATONNA PUBLIC UTILITIES,,4359901@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,OWATONNA,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f8fe6c41-f5c3-42d5-ba2a-6f5a8e8cc19c,EVR OPERATIONS LTD,,1052865-xford00735f02@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Vancouver,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f93a5038-db0a-4b6d-8375-b857b30e20c7,5769371 MANITOBA LTD,,xbred05560f03@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BIRTLE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f975ae4d-e639-44a5-992c-e43760c61f87,9400-7150 QUEBEC INC,,1044447-kmmk414010101@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Montreal,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9791f2f-246f-49d1-b8d0-ed457792dfa3,BUNGE OF CANADA LTD.,,1007348-sgret00595a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,CA,Oakville,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f98288a8-793b-4312-accd-20c97b7da27b,ARVIG INC,,1050192-5063701@internalemail.com,,COMPLIANT,COMPLETE,2027-01-01,true,false,US,Perham,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9bc594c-c911-45f9-9188-392228c18424,ROY FAMILY FARM LIMITED PARTNERSHIP,,1049957-5050401@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-08-09,true,false,US,Langdon,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9bcec51-f581-435f-a08f-a542f83b761a,FORTISBC INC,,xboun01064f02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,KELOWNA,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9c4c0fc-fd96-44d7-aa43-e6d1b318285f,VALLEY TOWING LTD,,1005989-xwest00740f01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,CA,New Westminster,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9cc528c-4ec5-44cb-b29e-ef2620de350a,PRAIRIE MOON INN & SUITES,,5710015199@internalemail.com,Deactivate,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,false,false,CA,Macklin,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9d4c79d-fdac-4218-9d86-a669300e20e7,OPB AND PLACE TEN,,1045825-acmk069010101@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Calgary,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9dba7d4-bca1-41db-b7e2-3d8541139c3e,MPHASIS CORPORATION CANADA BRANCH,,cw69246@internalemail.com,Deactivate,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-06,false,false,CA,Calgary,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9e6b555-590d-44ea-a2e0-b3996103bb5f,BUNGE CANADA,,1037865-bhmk394000303@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,CA,"Oakville,",ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,f9fdc17b-97fc-4400-a4b4-5caca4441adf,CITY OF ABBOTSFORD,,xmis00097f201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,ABBOTSFORD,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa2c8f81-f7ac-40e8-9404-5abd9266eb00,TORONTO TRANSIT COMMISSION,,1044218-si40100372b01@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-01,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa4821e2-9eb7-4488-ab3c-e138bfffcf01,GRAND RIVER HOSPITAL,,1004254-xf51100794a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Kitchener,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa4e5622-633b-45b0-bd81-261d58db2201,ALS LABORATORY GROUP,,cw60678@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,North Vancouver,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa501417-af28-40c6-986a-cc4c562f39cd,CORYS INC,,cw69976@internalemail.com,Deactivate,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-01-01,false,false,US,Jacksonville,FL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa5f833d-f3d4-4424-aaf9-15d371663ec4,CANAD INNS TRANSCONA,,cw69550@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,CA,WINNIPEG,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa60810a-6149-4257-9ec2-2f3e08ebdc12,VILLAGE RANCH LTD,,xshus07601f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SORRENTO,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa736793-f4f5-4754-9d02-bad3ce512d2e,LEVEL 3 COMMUNICATIONS LLC,,1022803-5061801@internalemail.com,,NEW,COMPLETE,,false,false,US,Munroe,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa7f217b-23af-4a6c-aee9-d9a62fa5ee65,VALIANT LOG SORT LTD,,gbmk5280001b6@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MAPLE RIDGE,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa8a3c1b-8905-4655-b2c8-7558cc1fd9ed,K BUILDING LLC,,1047381-3320901@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-01,true,false,US,Muscatine,IA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa8ddc49-5ad7-469c-85b3-5f3484547aba,BELL MOBILITY INC,,wvaud01041a01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,DORVAL,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa93b1dd-b331-4ccd-a36f-0a22ee24c885,NORDCO INC,,1049364-4114201@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Oak Creek,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa960d88-b645-4982-9ccf-dcaad516b907,SOUTH WEST TERMINAL LTD,,1008953-stabe02477b01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-09,true,false,CA,Gull Lake,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fa9f2a32-6b26-4449-be37-b97a39ab5158,CRH CANADA GROUP,,chmk225000403@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CONCORD,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,faa5d503-7665-4f77-bf8b-a049c44548c2,Diem & Daniel Nguyen,,xthom11070f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,Surrey,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,faafb4c8-4294-41b5-b341-578d909bb269,VITERRA INC.,,1005894-sweyb08000b01@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-30,false,false,CA,Regina,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fad5edd4-fb42-4aba-a3f8-ff07b8de8609,MBT ONE 909 INC,,1051927-cwmk268003201@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-11-26,true,false,CA,Winnipeg,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,faed5830-a1ae-4980-b7da-0060404ff9fd,1787370 ONTARIO CORP. DBA,,xf40209566a02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BELLEVILLE,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb0e4d76-b1de-4e38-97f1-b813a453f486,SIMPSON SEEDS INC,,1009130-bhmk380001203@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-11-22,true,false,CA,Moose Jaw,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb12774e-4c92-4c32-9cfc-af3dcd8a9016,TWIN VALLEY CO-OP LTD,,chmk219010201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BIRTLE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb40089a-38ff-4f05-90bc-f4ff7efea513,CENTURY LINK,,4364501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,Monroe,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb41c0ad-2957-465e-a7a2-1eaa8fe769a1,VERMEER'S DAIRY LTD.,,ahmk448000604@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,OHATON,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb540476-2223-4751-ab31-aa1b8cbd5263,GERDAU AMERISTEEL US INC,,cw65366@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,US,TAMPA,FL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb718e3f-058f-44a2-aed7-b2311301a4a6,NATIONAL GRID,,4276001@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,ALBANY,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb78a481-cc9a-4fcd-b477-b5691cdc6d13,HAVEN OF HOPE ASSOCIATION,,1043358-xcran09945f01@internalemail.com,,COMPLIANT,COMPLETE,2027-03-16,true,false,CA,Cranbrook,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb89e2ce-98b2-4a94-869e-0e5913be5aa2,RUSHMERE COMMUNITY ASSOCIATION,,xwind06040f02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fb960a87-f676-4262-9f6e-778c2e8b4e3d,FALKIRK MINING COMPANY,,5053401@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,UNDERWOOD,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbadddb6-c748-4322-bd62-0f3b419f973b,CITY OF ST LOUIS PARK,,5050001@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,SAINT LOUIS PARK,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbc6571e-8bb9-433d-a3a5-9e6f4968ca0c,Steve Poll,,xg8301u02475a@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,HAMPDEN,ME,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbd9606a-2c7f-4800-80a6-0c7b6cdf5019,COMMONWEALTH EDISON CO.,,5088201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,OAKBROOK TERRACE,IL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbe16214-876c-4b73-b6d8-b9ae447e4531,TURTLE MOUNTAIN SEED COMPANY LTD,,xnapi09116f02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,DELORAINE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbe44510-5def-43fa-af38-98e3b77eadfa,FEDERATED COOPERATIVES LTD,,1009180-stabe06202a01@internalemail.com,,NEW,COMPLETE,,false,false,CA,Saskatoon,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fbeb5fe8-a4f1-4e31-939a-d0dab58efce0,RED DOG INN,,5710016532@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Terrace Bay,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fc20ad94-4659-4dee-8d6d-3ccf4e789771,TOWN OF VIRDEN,,1002808-chmk256170102@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,CA,Virden,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fc267d78-d311-41b2-b590-cb5cb7c29d42,CITY OF DETROIT LAKES,,1013416-5004901@internalemail.com,,NEW,COMPLETE,,false,false,US,Detroit Lakes,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fc593c52-eb25-4442-be44-5d3411108782,BEST WESTERN PLUS PLATTSBURGH,,5710015595@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,US,PLATTSBURGH,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fc600ba0-cbbb-4f58-a346-56eae099563e,BUREAU VERITAS CANADA 2019 INC,,cw64281@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-01-01,true,false,CA,Mississauga,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fc83e81e-119f-4633-9254-bfd7edc58078,RALPH D CLARKE,,xnels11713f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,PROCTER,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fca380a0-3664-4613-9871-c37b1a2e0622,3M COMPANY,,5053501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,COTTAGE GROVE,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fcb0caee-c9ed-416d-a286-6cecae473cf4,LEAF RIVER TELEPHONE CO,,4362201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,LEAF RIVER,IL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fcc6c4eb-2ffb-4e40-a423-cc5f130bc0f5,SATURN OIL & GAS INC,,xeste11739f03@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fccde6da-a619-4f6a-b1c7-238baca12a58,ZAYO CANADA INC,,xf40215510a01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,BOULDER,CO,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fcec19bf-b08c-4c4c-a6ba-f98f61faba7c,RED ROCK RURAL WATER SYSTEMS,,4356501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,JEFFER,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fcec95e8-4979-4b96-bfc2-aef47b77287b,TOWN OF MATTAWA,,temk477010102@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MATTAWA,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fcf80d8d-a524-4544-8061-1fbdaf0383f1,CITY OF PORT COQUITLAM,,1000578-gbmk378110101@internalemail.com,,NEW,COMPLETE,,false,false,CA,Port Coquitlam,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd0b275f-6278-411d-be37-1362a3627ce8,PACIFIC COAST TERMINALS,,1005915-gbmk3710202a1@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Port Moody,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd152431-fff2-4a17-9328-3be293c51c2d,Soo Green HVDC Project Co,,1051382-fchic08000a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,St Louis Park,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd22a5ec-e459-47b1-9a69-0004801c2cfd,BRANKO DEMOLITION & DISPOSAL LTD,,1048987-chmk238000401@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-02-10,true,false,CA,Winnipeg,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd2338d1-d472-455a-8e63-79cc78daed36,MASON CITY,,5076101@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,MASON CITY,IA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd24030a-ed15-4a77-b570-9f49437dc321,NORTHERN NATURAL GAS COMPANY,,5072201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,MENDOTA HEIGHTS,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd4d654d-f498-466e-8bc3-4853a91506e3,GIO RAILWAYS CORPORATION,,64530@internalemail.com,,COMPLIANT,COMPLETE,,true,false,CA,Welland,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd4f634f-bce9-4493-9364-f9711b001756,EVR OPERATIONS LTD,,1052865-xford01110f02@internalemail.com,,NEW,COMPLETE,,false,false,CA,Sparwood,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,fd500799-c345-45e3-8f49-a2504b9b8930,MITCHELL SUPPLY LTD,,1002279-gbmk058000201@internalemail.com,,COMPLIANT,COMPLETE,2027-04-01,true,false,CA,Castlegar,BC,05/08/2026,05/08/2026 12:26:06
