client,id,display_name,requirement,cred_name,country,state,county_or_region,city,issuing_authority,sync_date,sync_timestamp
"Musselman & Hall Contractors, LLC",ed549b67-d9be-4b98-a767-c6fcb173cbdd,"United States, Washington D.C., Washington D.C. - DC Health - Microenterprise Home Kitchen Permit",FOOD_SERVICES,Microenterprise Home Kitchen Permit,United States,Washington D.C.,,Washington D.C.,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",179baa4c-6b86-4916-a77f-15e5250b8b38,"United States, Washington D.C., Washington D.C. - DC Health - Certified Food Protection Manager Card",FOOD_SERVICES,Certified Food Protection Manager Card,United States,Washington D.C.,,Washington D.C.,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",934d6682-e181-4e5e-be60-a48e4c1614f4,"United States, Georgia, DeKalb County - DeKalb County Public Health, Environmental Health - Food Service Establishment Permit",FOOD_SERVICES,Food Service Establishment Permit,United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",760fb93b-8f76-4933-aa14-2b32999a7a4f,"United States, Delaware - Delaware Department of Health and Social Services, Divison of Public Health - Food Establishment Permit",FOOD_SERVICES,Food Establishment Permit,United States,Delaware,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2bc1a37a-b8b6-4c3e-abef-bc9e1a5907c4,"United States, Delaware - Delaware Department of Health and Social Services, Divison of Public Health - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Delaware,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",7658ee35-7464-4c86-97e1-4837ae05c079,"United States, Hawaii - Department of Land and Natural Resources, Division of Boating and Ocean Recreation - Hawaii Boating Safety Course Certificate",WATERCRAFT_LICENSE,Hawaii Boating Safety Course Certificate,United States,Hawaii,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b641fc16-2eeb-44bc-b334-8a1204a334b5,"United States, Georgia, Savannah - Department of Mobility & Parking Services - Tour Service Company Registration",TOURISM,Tour Service Company Registration,United States,Georgia,,Savannah,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",861d29a0-c5b7-4225-9c23-a5bebacfd651,"United States, Minnesota, Northern Minnesota - Duluth City Clerk - Liquor Caterer Registration",HOSPITALITY,Liquor Caterer Registration,United States,Minnesota,,Northern Minnesota,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",c2716458-1d4c-442c-b41a-a89c5de7cf50,"United States, Colorado, Eagle County - Eagle County Environmental Health Department - Retail Food Establishment Permit",FOOD_SERVICES,Retail Food Establishment Permit,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3527a5a6-953f-4f1c-ab1a-a03fd6962546,"United States, Louisiana, East Baton Rouge Parish - East Baton Rouge Parish Health Unit - Retail Food Permit",FOOD_SERVICES,Retail Food Permit,United States,Louisiana,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",ff965175-23af-453f-9d99-fd606eb4fef1,"United States, Louisiana, East Baton Rouge Parish - East Baton Rouge Parish Health Unit - Food Handler Card",FOOD_SERVICES,Food Handler Card,United States,Louisiana,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3a94727a-c906-4687-82c1-720b1d8116f9,"United States, Colorado, El Paso County - El Paso County Public Health Department - Retail Food Establishment Permit",FOOD_SERVICES,Retail Food Establishment Permit,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",7b0c1dd3-b1a6-4ee9-b3fb-c6965e720127,"United States, Colorado, El Paso County - El Paso County Public Health Department - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3f302ce6-6bee-47d1-8329-1bda2a7654a0,"United States, Georgia, Fannin County - Fannin County Health Department - Food Service Establishment Permit",FOOD_SERVICES,Food Service Establishment Permit,United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f72ad68f-7fb2-400d-9256-361f2ba1d22b,"United States, Arkansas, Fayetteville - Fayetteville Environmental Services - Food Service Permit",FOOD_SERVICES,Food Service Permit,United States,Arkansas,,Fayetteville,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e453a245-96b4-4f08-8594-f0e63ed85614,"United States, Arkansas, Fayetteville - Fayetteville Environmental Services - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Arkansas,,Fayetteville,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",00b81506-a185-4639-b928-4daf6f0f9a07,"United States, Florida, Brevard County - Florida Department of Health, Brevard County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f03970c7-6c81-4bb9-b4ec-eb4f377b318b,"United States, Florida, Broward County - Florida Department of Health, Broward County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",4af49349-d3b4-4d49-a0e4-c38a05ceac06,"United States, Florida, Duval County - Florida Department of Health, Duval County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",1942fa82-edef-4371-8590-000f52038fd1,"United States, Florida, Monroe County - Florida Department of Health, Monroe County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",5218932c-ad83-46e2-9144-419e8ed990b2,"United States, Florida, Okaloosa County - Florida Department of Health, Okaloosa County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",1434576b-3d56-4d20-9e80-fdbc7bd1cc97,"United States, Florida, St. Johns County - Florida Department of Health, St. Johns County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",871a9e08-d41b-49eb-97f7-88ef494b6202,"United States, Florida, Volusia County - Florida Department of Health, Volusia County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",445be77a-cceb-4e62-a2dc-6415107b7807,"United States, Florida, Walton County - Florida Department of Health, Walton County - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",c0ae8fe5-bd1b-4249-96ea-2bda1d4f8022,"United States, Florida - Florida Fish and WildlifeConservation Commission - Charter and Headboat Operators and Guide Licenses",TOURISM,Charter and Headboat Operators and Guide Licenses,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",37672319-cb2b-4e0e-a224-15570d9f4490,"United States, California, Fresno County - Fresno County Department of Public Health, Environmental Health Division - Host Facility Permit",FOOD_SERVICES,Host Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f8e83eab-ab15-4175-984d-26d8704993b3,"United States, California, Fresno County - Fresno County Department of Public Health, Environmental Health Division - Catering Permit",FOOD_SERVICES,Catering Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f07fc54c-6d98-435d-a764-8d289bfd458c,"United States, California, Fresno County - Fresno County Department of Public Health, Environmental Health Division - Permanent Food Facility Permit",FOOD_SERVICES,Permanent Food Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",c3c3f341-4145-458e-8eeb-33a9bf968ac2,"United States, Georgia, Fulton County - Fulton County Board of Health, Environmental Health Services Department - Food Service Establishment Permit",FOOD_SERVICES,Food Service Establishment Permit,United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",dee6b0f9-a657-4e3d-ae3e-771d82cbe134,"United States, Montana, Big Sky Mt - Gallatin County Sheriff's Office - Catered Event Notification Form",HOSPITALITY,Catered Event Notification Form,United States,Montana,,Big Sky Mt,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",dedceaf7-f84b-4586-804b-5271448338d5,"United States, Georgia - Georgia Department of Driver Services - Commercial Driver's License (CDL) with P endorsement",DRIVERS_LICENSE,Commercial Driver's License (CDL) with P endorsement,United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e6456546-d29e-47fb-8c3e-ec405d5c0e3b,"United States, Georgia - Georgia Department of Driver Services - Georgia for-hire license endorsement (aka: chauffeur permit)",DRIVERS_LICENSE,Georgia for-hire license endorsement (aka: chauffeur permit),United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",d13e394c-d248-482f-99a7-f9617451e73e,"United States, Georgia, Savannah - Georgia Department of Natural Resources - Saltwater Charter Guide License",TOURISM,Saltwater Charter Guide License,United States,Georgia,,Savannah,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2eba8a73-2892-43a6-8606-3e2c111fb4c7,"United States, Georgia, Gilmer County - Gilmer County Health Department - Food Service Establishment Permit",FOOD_SERVICES,Food Service Establishment Permit,United States,Georgia,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",24268056-6919-4a7e-be32-afa7986841fb,"United States, Colorado, Hartford - Hartford Health and Human Services Department - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Colorado,,Hartford,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2a39885d-efe2-46ee-bdab-a2cf9d9e6223,"United States, Texas, Houston - Houston Department of Health - Temporary Food Service Establishment",FOOD_SERVICES,Temporary Food Service Establishment,United States,Texas,,Houston,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",8b4f223e-7d4f-4a7c-ac18-7545f128c308,"United States, Texas, Houston - Houston Department of Health - Food Dealer",FOOD_SERVICES,Food Dealer,United States,Texas,,Houston,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",53e2418c-9df4-4074-90c1-ef30338bbe04,"United States, Texas, Houston - Houston Department of Health - Food Service Manager Certification",FOOD_SERVICES,Food Service Manager Certification,United States,Texas,,Houston,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",a4c14e7f-78d8-49d4-affe-c6adf080ae5a,"United States, Idaho, Ada County - Idaho Central District Health, Environmental Health - Food Establishment License",FOOD_SERVICES,Food Establishment License,United States,Idaho,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2398ae00-8ca9-4863-a23b-e56136771446,"United States, Illinois, Kane County - Kane County Health Department - Food Service Establishment / Food Handling Permit",FOOD_SERVICES,Food Service Establishment / Food Handling Permit,United States,Illinois,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f1f4e37c-910c-4680-b95c-d930a7ab26f5,"United States, Washington, King, Seattle - King County Department of Public Health - Catering and home-based food service business permits",FOOD_SERVICES,Catering and home-based food service business permits,United States,Washington,,Seattle,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2ab50da5-0221-43c7-b445-7b6e1ad2b244,"United States, Washington, King, Seattle - King County Department of Public Health - Permanent Food Business Permit",FOOD_SERVICES,Permanent Food Business Permit,United States,Washington,,Seattle,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",90ebda27-5c95-473f-852c-c41a8d8a00a3,"United States, California, Los Angeles County - LA County - Special Events Permit",SPECIAL_EVENT_USE,Special Events Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",fa84de67-3d7b-4aa2-8987-1eae37a49562,"United States, California, Los Angeles County - LA County - Special Event Use Permit",SPECIAL_EVENT_USE,Special Event Use Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",d60b9cdb-439e-415c-a486-cf05e1cd1056,"United States, Colorado, La Plata County - La Plata County Public Health Department - Retail Food Establishment Permit",FOOD_SERVICES,Retail Food Establishment Permit,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b99a17ea-022f-4dea-950e-044a877984ce,"United States, Colorado, La Plata County - La Plata County Public Health Department - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",056222b9-3c1d-40f4-bbc1-ae81e1218633,"United States, Indiana, La Porte County - La Porte County Health Department, Food Protection Division - Retail Food Establichment Permit",FOOD_SERVICES,Retail Food Establichment Permit,United States,Indiana,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",37b17770-f18c-4517-8b40-de505fc6c5a6,"United States, Illinois, Lake County - Lake County Health Department - Food Service Facility Permit",FOOD_SERVICES,Food Service Facility Permit,United States,Illinois,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",073f7549-0232-4ded-98ee-0e8b7f8d2bb2,"United States, Colorado, Lake County - Lake County Public Health Agency, Environmental Health Program - Retail Food Establishment Permit",FOOD_SERVICES,Retail Food Establishment Permit,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e89ee9cd-47d5-4640-a0d3-41f784295e3c,"United States, Colorado, Larimer County - Larimer County Department of Health and Environment - Retail Food Establishment Permit",FOOD_SERVICES,Retail Food Establishment Permit,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",7a17f121-fac9-40d9-921b-d79799ac2899,"United States, Kentucky, Fayette County, Lexington - Lexington-Fayette County Health Department - Food Protection Manager Certification",FOOD_SERVICES,Food Protection Manager Certification,United States,Kentucky,,Lexington,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3797c0ea-f971-4622-ac61-e3a7bb7e08db,"United States, Kentucky, Fayette County, Lexington - Lexington-Fayette County Health Department - Food Handler Card",FOOD_SERVICES,Food Handler Card,United States,Kentucky,,Lexington,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3b13632e-1f33-4e38-8afd-2cdb737b02b6,"United States, California, Los Angeles County, Los Angeles - Los Angeles Police Commission - Cafe Entertainment and Shows Permit",SPECIAL_EVENT_USE,Cafe Entertainment and Shows Permit,United States,California,,Los Angeles,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e9d5549f-c4db-42f2-8be3-f133518a01d8,"United States, Louisiana, New Orleans - Louisiana Department of Wildlife & Fisheries - Charter Boat Fishing Guide License",TOURISM,Charter Boat Fishing Guide License,United States,Louisiana,,New Orleans,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",9497768a-9ffa-4f95-b8be-9b8904981237,"United States, Kentucky, Jefferson County, Louisville - Louisville Metro Public Health and Wellness - Food Protection Manager Certification",FOOD_SERVICES,Food Protection Manager Certification,United States,Kentucky,,Louisville,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",9c1b5cc4-7dc6-47f8-bb5b-8b0e7af31ddc,"United States, Kentucky, Jefferson County, Louisville - Louisville Metro Public Health and Wellness - Food Handler Card",FOOD_SERVICES,Food Handler Card,United States,Kentucky,,Louisville,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",43fdea36-5069-48bc-936e-f46a26fd30d0,"United States, Maine, Portland - Maine Department of Health and Human Services, Division of Environmental and Community Health - Eating Establishment License",FOOD_SERVICES,Eating Establishment License,United States,Maine,,Portland,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",087c6a11-243b-475d-a366-778b19e8a5a3,"United States, Indiana, Marion County - Marion County Public Health Department, Bureau of Environmental Health, Food and Consumer Safety - Food Establishment License",FOOD_SERVICES,Food Establishment License,United States,Indiana,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",4e69e283-ed18-4c37-8f68-83bd612693e9,"United States, California, Mariposa County - Mariposa County Environmental Health - Permanent Food Facility Permit",FOOD_SERVICES,Permanent Food Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",52efb75a-2e50-453e-b4ae-6cb82219fe42,"United States, California, Mariposa County - Mariposa County Environmental Health - Host Facility Permit",FOOD_SERVICES,Host Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",fba22826-67d0-4d1b-8206-19e5e14588f2,"United States, California, Mariposa County - Mariposa County Environmental Health - Catering Permit",FOOD_SERVICES,Catering Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",14a61226-7755-4fee-a6ed-99a1f8932a79,"United States, Tennessee, Memphis - Memphis Alcoholic Commission/Permits Office - Beer Catering Permit",HOSPITALITY,Beer Catering Permit,United States,Tennessee,,Memphis,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",be530fc1-edce-4c36-9b21-0a79f0283b11,"United States, Florida, Miami-Dade County - Miami-Dade County Department of Regulatory and Economic Resources - Food Establishment Permit (health permit)",FOOD_SERVICES,Food Establishment Permit (health permit),United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",19a87b57-28f7-4e51-9ecb-d86d757ddc0d,"United States, Missouri - Missouri Department of Public Safety Alcohol & Tobacco Control - Retail By Drink Caterer's License (Spirits, Wine and Beer)",HOSPITALITY,"Retail By Drink Caterer's License (Spirits, Wine and Beer)",United States,Missouri,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",965c6b7a-87cb-4c10-a658-26ccede144a3,"United States, Missouri - Missouri Department of Public Safety Alcohol & Tobacco Control - Retail by Drink Caterer's Permit (Spirits, Wine and Beer: 50 Days Maximum)",HOSPITALITY,"Retail by Drink Caterer's Permit (Spirits, Wine and Beer: 50 Days Maximum)",United States,Missouri,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",ff20d9e9-88e1-4d85-be32-59a567613f36,"United States, Missouri - Missouri Department of Public Safety Alcohol & Tobacco Control - Beer and Light Wine by Drink Caterer's License",HOSPITALITY,Beer and Light Wine by Drink Caterer's License,United States,Missouri,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",a5d6d2a8-037a-4338-82e4-b9b6c598b279,"United States, Missouri - Missouri Department of Public Safety Alcohol & Tobacco Control - Retail by Drink Caterer's Permit (Spirits, Wine and Beer: Unlimited Number of Functions)",HOSPITALITY,"Retail by Drink Caterer's Permit (Spirits, Wine and Beer: Unlimited Number of Functions)",United States,Missouri,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",88a1614f-ca44-441c-9c0b-424f45645bd3,"United States, Arizona, Mohave County - Mohave County Environmental Health Division - Food Service Establishment Permit",FOOD_SERVICES,Food Service Establishment Permit,United States,Arizona,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b2d95efb-3bb8-42b7-a2f7-be2a0390e185,"United States, Arizona, Mohave County - Mohave County Health Department - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Arizona,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",9b734b20-a269-4a16-8bfb-21762a433650,"United States, California, Mono County - Mono County Environmental Health - Permanent Food Facility Permit",FOOD_SERVICES,Permanent Food Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",f20b7f91-6121-41fd-bc4f-c4ccbdd62e54,"United States, California, Mono County - Mono County Environmental Health - Host Facility Permit",FOOD_SERVICES,Host Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",0fc13a38-a132-46eb-a537-df4f3dd8e9f3,"United States, California, Mono County - Mono County Environmental Health - Catering Permit",FOOD_SERVICES,Catering Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b1f68e13-05f7-4250-b78f-5dc38311ead2,"United States, California, Monterey County - Monterey County Environmental Health Bureau - Catering Permit",FOOD_SERVICES,Catering Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",8cf25ac8-b670-408a-81f1-077a9d8bafcd,"United States, California, Monterey County - Monterey County Environmental Health Bureau - Host Facility Permit",FOOD_SERVICES,Host Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",8b1851a4-9d37-4211-a3be-4702f3a61bf5,"United States, California, Monterey County - Monterey County Environmental Health Bureau - Permanent Food Facility Permit",FOOD_SERVICES,Permanent Food Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",452a796c-a876-4f69-8ffe-0e08fc68b1b5,United States - National Park Service - Commercial Use Authorization,SPECIAL_EVENT_USE,Commercial Use Authorization,United States,,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",2ee0d475-79df-49ac-8c67-88f31aac4600,"United States, Tennessee, Smoky Mountains - National Park Service - Special Use Permit",DRIVERS_LICENSE,Special Use Permit,United States,Tennessee,,Smoky Mountains,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e7bf1cc1-5db4-4f5a-a13b-fc1384dddc53,"United States, Nevada - Nevada Department of Motor Vehicles (DMV) - Commercial Driver's License (CDL) with P endorsement",DRIVERS_LICENSE,Commercial Driver's License (CDL) with P endorsement,United States,Nevada,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b5f5c482-e5dd-4f8a-8139-b6113c0df583,"United States, New Hampshire - New Hampshire Liquor Commission - Caterer On-Site License",HOSPITALITY,Caterer On-Site License,United States,New Hampshire,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",325a98a2-c874-4436-aaf7-e449b66fb411,"United States, New Hampshire - New Hampshire Liquor Commission - Caterer Off-Site License",HOSPITALITY,Caterer Off-Site License,United States,New Hampshire,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",5434377b-7b3c-4f5e-9b47-a368188083a6,"United States, Colorado, New Haven - New Haven Health Department - Food Handler Certification",FOOD_SERVICES,Food Handler Certification,United States,Colorado,,New Haven,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",420482bc-647f-4f10-af13-481d3391418f,"United States, Connecticut, New Haven - New Haven Health Department - Food Service License",FOOD_SERVICES,Food Service License,United States,Connecticut,,New Haven,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",7341407b-1fdf-494e-a0c2-73609789514f,"United States, New Jersey - New Jersey Division of Alcoholic Beverage Control - Catering Permit",HOSPITALITY,Catering Permit,United States,New Jersey,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",d13c8226-90fc-4545-a0f9-1146ab65865e,"United States, Louisiana, New Orleans - New Orleans Health Department - Food Handler Card",FOOD_SERVICES,Food Handler Card,United States,Louisiana,,New Orleans,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",c4eddf19-bf0d-4d0c-bb93-e10af27c7fcc,"United States, North Carolina - North Carolina Environmental Quality, Division of Marine Fisheries - NC For-Hire Fishing license",WATERCRAFT_LICENSE,NC For-Hire Fishing license,United States,North Carolina,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",3f283caa-a782-4c86-82ef-43ab196bd985,"United States, North Carolina - North Carolina Wildlife Resources Commission - NC Fishing License",WATERCRAFT_LICENSE,NC Fishing License,United States,North Carolina,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",e41a3754-3c21-43fa-9c97-aeb8373d32d0,"United States, California, Orange County - Orange County Environmental Health Division - Permanent Food Facility Permit",FOOD_SERVICES,Permanent Food Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",80ca02fd-23e7-41fa-9f7d-e91e34ca4019,"United States, California, Orange County - Orange County Environmental Health Division - Catering Permit",FOOD_SERVICES,Catering Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",0d8f5ac9-651e-40d2-9cfb-79a592c22189,"United States, California, Orange County - Orange County Environmental Health Division - Host Facility Permit",FOOD_SERVICES,Host Facility Permit,United States,California,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",979199e8-5307-43fb-a35d-22e864009c16,"United States, Florida, Orange County - Orange County Environmental Health Division - Food Permit",FOOD_SERVICES,Food Permit,United States,Florida,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",854a14b4-0fd9-4dad-8f8d-d999935bd749,"United States, Oregon - Oregon Department of Transportation - Oregon Intrastate Permit to Transport Persons (Except in Regular Route Full-Service Scheduled Transportation) (Class 1R Permit)",DRIVERS_LICENSE,Oregon Intrastate Permit to Transport Persons (Except in Regular Route Full-Service Scheduled Transportation) (Class 1R Permit),United States,Oregon,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",c23e4a91-ba27-4fa5-94e8-30132198a37c,"United States, Idaho, Kootenai County, Bonner County, Boundary County, Benewah County, Shoshone County
 - Panhandle Health District - Food Establishment License",FOOD_SERVICES,Food Establishment License,United States,Idaho,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",b6dfc80c-a5b5-4713-af1f-5cf8b9689ea7,"United States, Colorado, Pitkin County - Pitkin County Health and Environmen - Food Handler Certificate",FOOD_SERVICES,Food Handler Certificate,United States,Colorado,,,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",7606fbad-d483-4998-9dea-7c11c4634293,"United States, Maine, Portland - Portland Health & Human Services Department - Food Handler Card",FOOD_SERVICES,Food Handler Card,United States,Maine,,Portland,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",bde5bfef-9ce5-4a5f-852f-87c45b5ac68b,"United States, Nevada, Reno - Reno City Manager - Caterer's Alcoholic Beverage License",HOSPITALITY,Caterer's Alcoholic Beverage License,United States,Nevada,,Reno,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",03ea3f25-2a42-4ae1-b0bd-9e3b0ba34467,"United States, Nevada, Reno - Reno City Manager - Special Event Alcohol Permit",HOSPITALITY,Special Event Alcohol Permit,United States,Nevada,,Reno,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",6c46a214-18e7-4fea-afd5-eb401f274777,"United States, California, Berkeley - California Massage Therapy Council (CAMTC) - California Massage Therapy Council (CAMTC) Certification",MASSAGE_THERAPIST,California Massage Therapy Council (CAMTC) Certification,United States,California,,Berkeley,,06/01/2026,06/01/2026 12:06:46
"Musselman & Hall Contractors, LLC",8962dee0-2dcf-4ed8-9a5c-201b39df06e3,"United States, California, Berkeley - Revenue Collections Division of the Department of Finance - Massage Therapy Permit",MASSAGE_THERAPIST,Massage Therapy Permit,United States,California,,Berkeley,,06/01/2026,06/01/2026 12:06:46
